Date,Close,High,Low,Open,Volume
2018-11-15,10616.7002,10646.5,10557.5,10580.59961,0
2018-11-16,10682.2002,10695.15039,10631.15039,10644.0,342800
2018-11-19,10763.40039,10774.7002,10688.7998,10731.25,272100
2018-11-20,10656.2002,10740.84961,10640.84961,10740.09961,295200
2018-11-21,10600.0498,10671.2998,10562.34961,10670.9502,300900
2018-11-22,10526.75,10646.25,10512.0,10612.65039,239500
2018-11-26,10628.59961,10637.7998,10489.75,10568.2998,0
2018-11-27,10685.59961,10695.15039,10596.34961,10621.4502,0
2018-11-28,10728.84961,10757.7998,10699.84961,10708.75,424500
2018-11-29,10858.7002,10883.0498,10782.34961,10808.7002,691300
2018-11-30,10876.75,10922.4502,10835.09961,10892.09961,453900
2018-12-03,10883.75,10941.2002,10845.34961,10930.7002,409700
2018-12-04,10869.5,10890.9502,10833.34961,10877.09961,322100
2018-12-05,10782.90039,10821.0498,10747.9502,10820.4502,312300
2018-12-06,10601.15039,10722.65039,10588.25,10718.15039,318500
2018-12-07,10693.7002,10704.5498,10599.34961,10644.7998,325800
2018-12-10,10488.4502,10558.84961,10474.9502,10508.7002,381300
2018-12-11,10549.15039,10567.15039,10333.84961,10350.0498,425500
2018-12-12,10737.59961,10752.2002,10560.7998,10591.0,360500
2018-12-13,10791.5498,10838.59961,10749.5,10810.75,376200
2018-12-14,10805.4502,10815.75,10752.09961,10784.5,340100
2018-12-17,10888.34961,10900.34961,10844.84961,10853.2002,296900
2018-12-18,10908.7002,10915.40039,10819.09961,10850.90039,286100
2018-12-19,10967.2998,10985.15039,10928.0,10930.5498,312100
2018-12-20,10951.7002,10962.5498,10880.0498,10885.2002,318900
2018-12-21,10754.0,10963.65039,10738.65039,10944.25,377500
2018-12-24,10663.5,10782.2998,10649.25,10780.90039,223400
2018-12-26,10729.84961,10747.5,10534.5498,10635.4502,263700
2018-12-27,10779.7998,10834.2002,10764.4502,10817.90039,456100
2018-12-28,10859.90039,10893.59961,10817.15039,10820.9502,245500
2018-12-31,10862.5498,10923.5498,10853.2002,10913.2002,180900
2019-01-02,10792.5,10895.34961,10735.0498,10868.84961,309700
2019-01-03,10672.25,10814.0498,10661.25,10796.7998,286200
2019-01-04,10727.34961,10741.0498,10628.65039,10699.7002,296600
2019-01-07,10771.7998,10835.9502,10750.15039,10804.84961,269400
2019-01-08,10802.15039,10818.4502,10733.25,10786.25,277700
2019-01-09,10855.15039,10870.40039,10749.40039,10862.40039,333000
2019-01-10,10821.59961,10859.34961,10801.7998,10859.34961,254400
2019-01-11,10794.9502,10850.15039,10739.40039,10834.75,260800
2019-01-14,10737.59961,10808.0,10692.34961,10807.0,298800
2019-01-15,10886.7998,10896.9502,10777.5498,10777.5498,310700
2019-01-16,10890.2998,10928.15039,10876.90039,10899.65039,276500
2019-01-17,10905.2002,10930.65039,10844.65039,10920.84961,271700
2019-01-18,10906.9502,10928.2002,10852.2002,10914.84961,323800
2019-01-21,10961.84961,10987.4502,10885.75,10919.34961,288800
2019-01-22,10922.75,10949.7998,10864.15039,10949.7998,300800
2019-01-23,10831.5,10944.7998,10811.9502,10931.0498,298900
2019-01-24,10849.7998,10866.59961,10798.65039,10844.0498,361100
2019-01-25,10780.5498,10931.7002,10756.4502,10859.75,463400
2019-01-28,10661.5498,10804.4502,10630.9502,10792.4502,419700
2019-01-29,10652.2002,10690.34961,10583.65039,10653.7002,356900
2019-01-30,10651.7998,10710.2002,10612.84961,10702.25,410100
2019-01-31,10830.9502,10838.0498,10678.5498,10690.5498,604800
2019-02-01,10893.65039,10983.4502,10813.4502,10851.34961,482300
2019-02-04,10912.25,10927.90039,10814.15039,10876.75,318300
